user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR94788,Watika Raja,WGNSY1996L,998372343130,2003-03-01 00:00:00,Hyderabad,Telangana,,Unemployed,2024-12-24 08:18:58,VERIFIED,MEDIUM
USR22585,Faras Basak,LRWJW8918S,951744961160,2000-05-18 00:00:00,Kolkata,West Bengal,19900.0,Self Employed,2025-01-19 09:01:01,REJECTED,LOW
USR46004,Chandran Badal,IXHBQ3378L,117302858802,1994-05-07 00:00:00,Bengaluru,Karnataka,,Business Owner,2025-02-07 03:24:00,VERIFIED,LOW
USR99697,Ekaraj Sha,VGCAP5491F,889588401130,2006-02-03 00:00:00,Lucknow,Uttar Pradesh,12100.0,Self Employed,2025-04-18 00:00:00,VERIFIED,MEDIUM
USR96635,Nicholas Rama,DMUQV1491L,835482023036,1989-12-18 00:00:00,Jalandhar,Punjab,78538.0,Business Owner,2024-05-09 00:00:00,VERIFIED,MEDIUM
USR83138,Zinal Soman,SPHGU2527Y,702953309068,2006-08-24 06:36:16,Mumbai,Maharashtra,23486.0,Self Employed,2025-04-12 00:00:00,PENDING,MEDIUM
USR52133,Chasmum Chad,HDIBH3753Y,259929050193,1960-05-03 00:00:00,Chennai,Tamil Nadu,,Gig Worker,2026-02-28 00:00:00,PENDING,HIGH
USR18573,Chakradev Malhotra,OLNNZ5078Z,886691653953,,Jaipur,Rajasthan,36334.0,Unemployed,2025-11-28 00:00:00,REJECTED,LOW
USR25748,Farhan Batra,RGMYW5275U,234052262774,1995-08-24 03:50:00,Hyderabad,Telangana,51726.0,Freelancer,2024-01-09 00:00:00,VERIFIED,MEDIUM
USR79437,Alka Subramanian,DCJFO8309O,094623269017,1992-07-09 16:28:57,Delhi,Delhi,108500.0,Farmer,2024-10-11 00:00:00,VERIFIED,MEDIUM
USR98176,Janaki Doshi,MFKAL6028S,448270401537,,Jaipur,Rajasthan,25052.0,Freelancer,2025-04-04 00:00:00,VERIFIED,LOW
USR82358,Jeet Pal,JNPAC3634L,463102575670,1991-03-10 00:32:00,Chennai,Tamil Nadu,54706.0,Business Owner,2024-03-27 09:54:53,VERIFIED,UNKNOWN
USR71378,Neelima Tripathi,JMUQK7639B,566267251256,1960-02-10 00:00:00,Amritsar,Punjab,26330.0,Farmer,2026-02-17 00:00:00,PENDING,LOW
USR73579,Lakshit Bakshi,HPSYQ6509W,,1960-02-02 00:00:00,Kolkata,West Bengal,42471.0,Unemployed,2024-08-29 00:00:00,VERIFIED,LOW
USR23072,Jai Bhatti,ZFTOK3144X,743803544185,2006-07-19 22:20:00,Mumbai,Maharashtra,28843.0,Self Employed,2025-12-28 00:00:00,VERIFIED,LOW
USR29736,Urvi Pillai,LTFTW0974F,488339525501,1976-08-18 00:00:00,Lucknow,Uttar Pradesh,,Gig Worker,2024-09-18 06:31:00,VERIFIED,LOW
USR28912,Shivansh Lata,NZUSA1566J,824002680814,1978-05-17 00:00:00,Mumbai,Maharashtra,54000.0,Unemployed,2026-04-03 00:00:00,VERIFIED,LOW
USR79591,Leena Sibal,NSORU9478F,318014832792,1966-11-07 00:00:00,Kolkata,West Bengal,28683.0,Salaried,2025-12-25 00:00:00,VERIFIED,LOW
USR88486,Rishi Batra,,654033137503,1996-10-22 00:00:00,Lucknow,Uttar Pradesh,14180.0,Student,2025-06-06 00:00:00,REJECTED,LOW
USR80634,Nidhi Doctor,XWROP3879Y,804044532856,,Hyderabad,Telangana,96249.0,Business Owner,2025-08-19 00:00:00,VERIFIED,HIGH
USR91688,Andrew Manne,YMRRS4803Z,,1984-12-30 15:28:00,Hyderabad,Telangana,32379.0,Freelancer,2025-09-10 19:30:00,VERIFIED,LOW
USR67774,Veer Kala,YHEWM3696A,027232332300,1960-12-06 00:00:00,Delhi,Delhi,,Unemployed,2025-05-24 23:51:27,VERIFIED,HIGH
USR46468,Tanish Khalsa,OAGCM1301G,968589776829,2007-08-23 06:03:52,Bengaluru,Karnataka,27344.0,Salaried,2024-12-22 23:57:54,PENDING,LOW
USR89254,Brinda Wable,,066769119326,1973-12-29 00:00:00,Chennai,Tamil Nadu,11088.0,Business Owner,2026-01-05 00:00:00,VERIFIED,LOW
USR75417,Ethan Kata,SIAYY7210E,491804832443,2002-08-10 18:19:52,Chennai,Tamil Nadu,54700.0,Unemployed,2024-06-01 21:57:00,VERIFIED,LOW
USR95732,Saanvi Khatri,YFACE3502B,490875318209,1991-05-04 00:00:00,Jaipur,Rajasthan,,Farmer,2024-02-14 11:35:00,PENDING,LOW
USR56006,Abha Ravi,LRUPW1952Q,974939288100,1971-09-11 00:00:00,Kolkata,West Bengal,51859.0,Unemployed,2026-02-25 03:20:00,VERIFIED,LOW
USR74763,Nimrat Sengupta,YGSXL0276M,152176686733,2004-02-27 00:00:00,Bengaluru,Karnataka,49995.0,Salaried,2026-03-11 00:00:00,VERIFIED,MEDIUM
USR16064,Zansi Palan,FYFVQ0260V,651491082444,1969-08-26 00:00:00,Kolkata,West Bengal,30803.0,Retired,2025-06-30 00:00:00,VERIFIED,LOW
USR86890,Bishakha Ramanathan,CBGTS6577C,,1980-02-28 00:00:00,Hyderabad,Telangana,21800.0,Farmer,2025-06-14 19:31:10,VERIFIED,LOW
USR80827,Wakeeta Dani,AEDZJ6835B,130900097884,1973-08-17 01:52:11,Pune,Maharashtra,21575.0,Freelancer,2025-05-19 03:21:00,VERIFIED,MEDIUM
USR74132,Fariq Savant,XKOYY4422W,126350663119,1980-05-24 19:07:00,Kolkata,West Bengal,49960.0,Gig Worker,2025-09-30 00:00:00,VERIFIED,MEDIUM
USR84002,Jonathan Ramaswamy,NLGTR6800F,256393004111,2003-04-05 18:00:31,Jaipur,Rajasthan,19553.0,Retired,2026-08-02 00:00:00,VERIFIED,HIGH
USR47774,Indrajit Pall,ANJNM3508O,652617350301,2007-06-09 00:00:00,Amritsar,Punjab,20190.0,Farmer,2024-09-06 00:00:00,VERIFIED,LOW
USR96393,Laban Nayak,BAGZV9249W,,1972-04-27 00:00:00,Pune,Maharashtra,28222.0,Business Owner,2024-10-18 09:59:22,VERIFIED,MEDIUM
USR30226,Max Natt,TXDVX9420V,941873470743,1969-10-01 00:00:00,Bengaluru,Karnataka,19700.0,Farmer,2024-02-03 00:00:00,VERIFIED,HIGH
USR47736,Karan Chandran,MUABK3968S,274807088920,,Jaipur,Rajasthan,32961.0,Farmer,2026-03-10 00:00:00,PENDING,HIGH
USR13457,Yashawini Goswami,OSSOW5059C,,1986-03-26 00:00:00,Bengaluru,Karnataka,7436.0,Retired,2025-10-12 00:00:00,VERIFIED,MEDIUM
USR49159,Bhavini Bava,UXGZH5270Y,,,Mumbai,Maharashtra,22300.0,Unemployed,2025-11-17 00:00:00,VERIFIED,MEDIUM
USR65463,Balendra Rege,LXYOW8284T,310274908798,1975-08-29 00:00:00,Lucknow,Uttar Pradesh,,Farmer,,PENDING,LOW
USR98541,Advika Sabharwal,TNCGH6085O,149726568715,1982-10-27 22:52:00,Delhi,Delhi,13746.0,Farmer,2024-08-27 02:55:08,PENDING,MEDIUM
USR70728,Zaid Ravi,MCZLU1856J,351009253412,2007-08-08 00:38:00,Bengaluru,Karnataka,74950.0,Student,2025-11-02 00:00:00,VERIFIED,HIGH
USR84164,Chanakya Mani,XPDCR1550P,,1968-06-08 00:00:00,Pune,Maharashtra,29753.0,Unemployed,2024-01-27 00:11:17,VERIFIED,LOW
USR15389,Ishwar Badami,RMQUC2192Y,,1978-11-04 00:00:00,Hyderabad,Telangana,15151.0,Unemployed,2025-01-07 00:00:00,VERIFIED,MEDIUM
USR15532,Yachana Manda,,812654755991,1970-07-03 00:00:00,Ludhiana,Punjab,13926.0,Freelancer,2024-09-05 22:08:26,VERIFIED,LOW
USR71707,Tara Saraf,CHNKC7613G,785406566164,1961-08-14 00:00:00,Kolkata,West Bengal,48030.0,Student,2024-06-14 00:00:00,VERIFIED,MEDIUM
USR81963,Yashodhara Memon,GBFBA5927S,,2006-02-13 00:00:00,Pune,Maharashtra,30141.0,Gig Worker,2024-02-12 00:17:18,PENDING,LOW
USR36550,Janani Bera,OXVKT7536D,176229458729,,Bengaluru,Karnataka,,Student,2025-08-18 08:27:48,VERIFIED,UNKNOWN
USR96751,Kamala Dayal,RJDVU1624E,699092329191,1997-04-08 14:37:00,Jalandhar,Punjab,41358.0,Self Employed,2025-03-15 00:00:00,REJECTED,LOW
USR89827,Nilima Sidhu,QEFNX9220X,006346799184,2001-02-18 00:00:00,Kolkata,West Bengal,46651.0,Student,,VERIFIED,LOW
USR58604,Balvan Divan,,341684209614,1994-05-31 00:00:00,Mumbai,Maharashtra,20148.0,Salaried,2024-12-01 00:00:00,PENDING,LOW
USR83033,Dhriti Iyengar,GGPAR8617A,,1998-06-25 00:00:00,Amritsar,Punjab,88213.0,Farmer,2024-07-29 00:00:00,VERIFIED,LOW
USR37460,Jhalak Patla,FOIKG4076Z,060014400564,,Jalandhar,Punjab,54441.0,Gig Worker,2024-04-30 10:34:22,VERIFIED,MEDIUM
USR68292,Gopal Arora,ELIQS1258Z,492729978827,1968-01-28 00:00:00,Jaipur,Rajasthan,19730.0,Gig Worker,2024-03-02 15:09:00,REJECTED,LOW
USR80580,Geetika Raj,ZXYCO3592R,,,Amritsar,Punjab,20588.0,Farmer,2024-09-16 00:00:00,VERIFIED,MEDIUM
USR38541,Rudra Varkey,ZLWKV9149F,367731099988,1960-05-31 00:00:00,Bengaluru,Karnataka,49640.0,Freelancer,2024-09-03 00:00:00,REJECTED,LOW
USR32568,Damini Kumer,,802978858105,1966-07-07 00:00:00,Jaipur,Rajasthan,54181.0,Retired,2024-12-10 03:05:00,VERIFIED,MEDIUM
USR32430,Max Bhasin,,616551465969,1982-10-09 00:00:00,Amritsar,Punjab,28600.0,Unemployed,2025-03-26 19:23:58,VERIFIED,LOW
USR16638,Ronith Ramakrishnan,MGBWQ3206I,,1999-02-23 00:00:00,Jalandhar,Punjab,36685.0,Student,2024-10-30 13:24:00,VERIFIED,LOW
USR52503,Ryan Chahal,NHTVN7953V,395159447688,,Kolkata,West Bengal,12746.0,Unemployed,2024-04-22 01:02:00,VERIFIED,LOW
USR11986,Yashica Nagarajan,AUZHR5581F,879893231805,2006-02-06 16:32:27,Kolkata,West Bengal,67710.0,Business Owner,2024-01-24 00:00:00,VERIFIED,LOW
USR91200,Simon Sabharwal,XBDAJ2782E,470979947446,1974-12-27 00:00:00,Lucknow,Uttar Pradesh,14947.0,Student,2025-07-06 00:00:00,PENDING,MEDIUM
USR17173,Riya Kanda,HAWZF7463S,956347381136,,Amritsar,Punjab,19718.0,Farmer,2025-06-08 00:00:00,VERIFIED,LOW
USR68010,Jatin 00Mmen,YUYUO0092E,504719406256,1978-04-25 10:43:00,Hyderabad,Telangana,54239.0,Unemployed,2024-11-15 00:00:00,PENDING,MEDIUM
USR58081,Nidra Oza,MDBIJ6955T,712243047024,2001-04-27 00:00:00,Amritsar,Punjab,19052.0,Unemployed,2024-03-17 00:00:00,VERIFIED,MEDIUM
USR26660,Bishakha Kapoor,YYYTF7893T,416546165491,1960-12-04 12:45:00,Bengaluru,Karnataka,17597.0,Student,2026-02-06 01:55:41,VERIFIED,MEDIUM
USR51356,Laban Datta,OZKCR7680Z,517694373631,1998-12-02 22:34:00,Ludhiana,Punjab,15324.0,Business Owner,2025-02-23 00:00:00,VERIFIED,LOW
USR18260,Oni Ramesh,,528407208474,1984-10-30 22:31:06,Jaipur,Rajasthan,39480.0,Salaried,2025-07-16 00:00:00,VERIFIED,LOW
USR78517,Tanay Bansal,SYGKO1791M,585912787884,2007-04-10 10:57:00,Mumbai,Maharashtra,52030.0,Retired,2024-07-04 00:00:00,VERIFIED,LOW
USR34197,Odika Rajagopalan,EJEFF4435P,435754383832,1998-02-08 00:00:00,Mumbai,Maharashtra,49043.0,Salaried,,VERIFIED,LOW
USR10927,Rachita Palan,TTRWE2769M,233419265121,1985-04-20 00:00:00,Kolkata,West Bengal,44099.0,Business Owner,2026-02-10 00:00:00,VERIFIED,LOW
USR18933,Falguni Babu,,,,Jaipur,Rajasthan,35286.0,Gig Worker,2024-09-23 07:27:33,VERIFIED,MEDIUM
USR11863,Megha Virk,EQKHN3860C,877887226386,1999-08-10 00:00:00,Ludhiana,Punjab,43003.0,Gig Worker,2024-07-09 05:19:00,PENDING,LOW
USR82452,Karan Rao,VQOLJ7641H,079051279634,1983-12-31 00:00:00,Pune,Maharashtra,22993.0,Student,2025-06-17 00:00:00,VERIFIED,LOW
USR66986,Charles Taneja,IGMKX1728P,655984498448,,Lucknow,Uttar Pradesh,31641.0,Self Employed,2024-10-19 08:46:35,VERIFIED,MEDIUM
USR37690,Onkar Patel,AVHEQ9383H,186195945168,2002-06-21 00:00:00,Jaipur,Rajasthan,24441.0,Gig Worker,2025-11-03 00:00:00,VERIFIED,HIGH
USR84827,Yahvi Minhas,TTCYD5343T,278831473631,1974-07-11 00:00:00,Chennai,Tamil Nadu,8505.0,Student,2025-01-16 08:55:00,VERIFIED,LOW
USR30212,Upadhriti Buch,CUYBK7303M,,,Delhi,Delhi,35159.0,Self Employed,2025-09-22 13:32:00,VERIFIED,MEDIUM
USR83220,Rajeshri Saha,JUDII5819Y,191632664044,1986-12-29 00:00:00,Pune,Maharashtra,43691.0,Gig Worker,2025-01-18 00:00:00,VERIFIED,LOW
USR24390,Chavvi Choudhury,WWUZV5341J,,2006-06-27 12:09:48,Pune,Maharashtra,49288.0,Gig Worker,2025-07-28 00:00:00,VERIFIED,LOW
USR51949,Dominic Bava,LGFIB5381H,937476321510,1989-12-31 00:00:00,Jaipur,Rajasthan,27603.0,Salaried,2025-07-14 00:00:00,VERIFIED,MEDIUM
USR65280,Zansi Anand,DDIWM2234O,,1975-10-28 00:00:00,Amritsar,Punjab,,Self Employed,2025-09-19 21:42:33,VERIFIED,MEDIUM
USR83279,Frado Ahluwalia,YJILU2235V,743973943352,1966-01-27 21:29:00,Hyderabad,Telangana,24332.0,Gig Worker,2024-01-26 00:00:00,PENDING,MEDIUM
USR91990,Fariq Varty,MXLAT6680P,618621851589,1983-04-06 00:00:00,Kolkata,West Bengal,,Farmer,2024-06-06 00:00:00,VERIFIED,HIGH
USR17668,Lakshmi Sule,ATZZV9286F,538102444682,1989-03-01 00:00:00,Amritsar,Punjab,40633.0,Unemployed,,PENDING,MEDIUM
USR68852,Inda1I Din,MTMWE3825V,168949560470,1978-04-29 00:00:00,Bengaluru,Karnataka,20177.0,Unemployed,2024-12-21 08:10:00,REJECTED,LOW
USR42066,Aarini Borde,OKSWO0551P,545535026451,1961-12-16 00:00:00,Pune,Maharashtra,57385.0,Freelancer,2025-06-22 00:00:00,VERIFIED,UNKNOWN
USR93142,Daksh D’Alia,CIVEK8927X,668418811591,1971-03-25 00:00:00,Bengaluru,Karnataka,21478.0,Gig Worker,2024-11-12 00:00:00,VERIFIED,LOW
USR85419,Ishaan Kalla,MGXFP3895F,,1975-12-22 00:00:00,Jaipur,Rajasthan,,Self Employed,2025-03-01 00:00:00,VERIFIED,HIGH
USR26202,Elijah Aggarwal,YYDMW2714H,156991953490,2007-09-12 00:00:00,Chennai,Tamil Nadu,28196.0,Self Employed,2024-10-30 00:00:00,VERIFIED,LOW
USR45249,Yauvani Walia,XTQWJ0311C,,2004-03-06 00:00:00,Pune,Maharashtra,,Self Employed,2025-04-17 00:00:00,VERIFIED,MEDIUM
USR34592,Garima Bahl,YQUML4936F,,,Delhi,Delhi,6645.0,Freelancer,2025-04-11 00:00:00,REJECTED,MEDIUM
USR72032,Mugdha Mani,SEQKS7424E,265150442466,1962-01-11 00:00:00,Ludhiana,Punjab,,Gig Worker,2025-01-06 01:48:00,PENDING,LOW
USR65376,Lavanya Mander,TOCND8085S,884758658086,,Lucknow,Uttar Pradesh,19232.0,Unemployed,2025-05-11 16:48:52,VERIFIED,UNKNOWN
USR26872,Anay Golla,AQZMI4256X,,1987-03-26 00:00:00,Mumbai,Maharashtra,37318.0,Farmer,2024-01-25 10:39:27,VERIFIED,LOW
USR69735,Ekapad Vig,UPKRG9360I,686342953150,,Delhi,Delhi,27155.0,Business Owner,2024-05-02 00:00:00,REJECTED,LOW
USR36150,Libni Loke,QCTJY4461Y,870346226137,2001-12-18 06:39:55,Delhi,Delhi,17178.0,Retired,2025-04-16 00:00:00,VERIFIED,LOW
USR73247,Faris Padmanabhan,DCUTO3158V,096464095677,1979-10-22 18:38:06,Jaipur,Rajasthan,62905.0,Business Owner,2025-10-21 00:00:00,VERIFIED,LOW
USR90121,Ekaraj Batra,AMZRR3236Q,075800300510,1991-06-04 05:15:10,Delhi,Delhi,14805.0,Student,2025-03-17 08:41:03,VERIFIED,LOW
USR88492,Omkaar Luthra,YJNEV3107K,561915772764,1964-06-20 00:00:00,Pune,Maharashtra,,Student,,VERIFIED,LOW
USR40823,Darika Lal,JYSND5485B,016117174427,1982-06-09 15:25:08,Kolkata,West Bengal,,Retired,2024-03-24 00:00:00,REJECTED,MEDIUM
USR13998,Luke Chaudry,WTHFS7089B,,2002-06-17 00:00:00,Delhi,Delhi,,Unemployed,2024-01-28 00:00:00,VERIFIED,LOW
USR25865,Brijesh Rattan,FOHAI9088N,,2006-07-03 11:05:56,Hyderabad,Telangana,,Farmer,2025-02-27 11:59:27,VERIFIED,MEDIUM
USR68329,Yatan Bhatt,ZPUBT6974Q,342424664873,1998-06-08 22:30:00,Ludhiana,Punjab,14356.0,Self Employed,2024-07-15 10:46:12,VERIFIED,MEDIUM
USR70023,Wahab Sampath,CZVPK0239R,302317851349,1974-11-23 00:00:00,Mumbai,Maharashtra,36091.0,Student,2026-02-07 00:00:00,VERIFIED,MEDIUM
USR71652,Nicholas Padmanabhan,EGRCW1212N,305951111064,1971-04-15 00:00:00,Kolkata,West Bengal,29076.0,Student,2026-01-15 14:01:31,VERIFIED,LOW
USR20755,Bishakha Maharaj,EPUMU0323G,,1992-05-22 08:28:32,Lucknow,Uttar Pradesh,18100.0,Retired,2025-03-20 09:13:09,VERIFIED,LOW
USR43388,Vrinda Mukherjee,,,1962-02-27 08:30:00,Jaipur,Rajasthan,,Unemployed,2024-06-15 00:00:00,VERIFIED,LOW
USR73054,Zaitra Shan,SLFWD5711S,,,Mumbai,Maharashtra,24622.0,Freelancer,2025-06-29 14:59:00,VERIFIED,MEDIUM
USR32345,Lopa Sankaran,ZURST2365A,935449283162,1964-02-12 00:00:00,Mumbai,Maharashtra,48700.0,Business Owner,2025-07-04 00:00:00,REJECTED,LOW
USR46419,Lipika Halder,WXGCO2733Q,098200083449,1975-11-14 02:04:00,Bengaluru,Karnataka,,Gig Worker,2024-04-25 00:00:00,VERIFIED,LOW
USR83708,Aarnav De0,FXUTE1779P,,2004-05-10 01:37:20,Jalandhar,Punjab,15486.0,Business Owner,2025-01-27 00:00:00,REJECTED,LOW
USR73305,Eesha Krish,IYNNY0652X,229221024987,1986-08-11 06:30:00,Amritsar,Punjab,29518.0,Business Owner,2025-05-19 00:00:00,VERIFIED,LOW
USR42351,Eta Bora,OZNDR9187M,609612309765,1986-05-08 10:27:00,Ludhiana,Punjab,28582.0,Self Employed,2024-04-08 00:00:00,VERIFIED,HIGH
USR28758,Sai Dara,MYKWB9554E,336743263331,1974-12-03 00:00:00,Delhi,Delhi,25237.0,Self Employed,2024-10-30 11:28:00,VERIFIED,UNKNOWN
USR93970,Bishakha Vala,CAVZA1401A,,1979-05-06 00:00:00,Ludhiana,Punjab,18901.0,Unemployed,2025-12-24 00:00:00,VERIFIED,LOW
USR39064,Jhalak Karan,LMUHH7217K,524586784538,1995-03-29 00:00:00,Pune,Maharashtra,,Retired,2024-05-17 00:00:00,VERIFIED,MEDIUM
USR27282,Gunbir Chatterjee,IDXJM0958B,106205460097,1969-10-07 00:00:00,Bengaluru,Karnataka,32503.0,Student,2025-12-10 16:48:00,VERIFIED,LOW
USR33691,Eta Dhawan,WONIH6689E,492717025853,1972-06-30 16:24:23,Chennai,Tamil Nadu,25148.0,Farmer,2024-12-02 00:00:00,VERIFIED,LOW
USR96484,Maanav Sandal,TGFCH2277K,842525263074,1980-08-06 18:38:00,Lucknow,Uttar Pradesh,,Business Owner,2025-03-24 23:33:00,VERIFIED,LOW
USR15073,Ishita Mann,RLOVE3409W,971698885757,1992-03-10 08:08:00,Ludhiana,Punjab,16866.0,Unemployed,,VERIFIED,LOW
USR58939,Oni Vora,JTZTV6529V,,,Jaipur,Rajasthan,54125.0,Gig Worker,2025-03-01 00:00:00,PENDING,LOW
USR36658,Dayita Divan,LAFAW8097X,859692583774,,Lucknow,Uttar Pradesh,,Unemployed,2024-11-14 00:00:00,VERIFIED,LOW
USR64494,Vincent Sachdev,MPXIH0904Y,433939105508,1964-08-08 00:00:00,Pune,Maharashtra,20584.0,Unemployed,2024-06-26 00:00:00,VERIFIED,LOW
USR70066,Parth Sethi,RNNPA8071J,097179381864,1966-08-13 00:00:00,Bengaluru,Karnataka,20139.0,Gig Worker,2025-04-11 00:00:00,VERIFIED,LOW
USR74178,Prisha Iyengar,LMWOP3715D,003945182392,1976-01-27 00:00:00,Lucknow,Uttar Pradesh,22200.0,Self Employed,2024-07-04 04:22:33,VERIFIED,LOW
USR35352,Veer Vala,,888882736264,1988-07-14 00:00:00,Hyderabad,Telangana,19008.0,Salaried,2025-12-05 15:07:39,VERIFIED,HIGH
USR31932,Chandani Sangha,LHMKH4956Z,963821087319,1968-04-03 00:00:00,Bengaluru,Karnataka,33324.0,Retired,2026-03-14 00:00:00,VERIFIED,MEDIUM
USR72897,Krishna Shetty,RMVWA7327K,723936335069,1996-09-23 00:00:00,Jalandhar,Punjab,,Retired,2025-02-21 00:18:00,REJECTED,HIGH
USR27050,Robert Mitter,,312080248611,,Kolkata,West Bengal,13676.0,Self Employed,2024-05-04 00:00:00,VERIFIED,LOW
USR11719,Daniel Behl,EBZWS8937S,,1966-08-28 00:00:00,Lucknow,Uttar Pradesh,,Self Employed,,PENDING,LOW
USR76419,Hredhaan Bhasin,RUROZ9807A,352059393554,,Mumbai,Maharashtra,11388.0,Unemployed,2025-01-14 23:49:00,VERIFIED,LOW
USR52252,Triveni Salvi,JRZZS8957P,,2003-02-14 12:17:00,Delhi,Delhi,18741.0,Salaried,2025-02-03 00:00:00,VERIFIED,MEDIUM
USR63781,Suhani Brahmbhatt,EMKYB5846M,448276878349,1997-05-31 02:46:00,Kolkata,West Bengal,18120.0,Student,2025-03-24 00:00:00,VERIFIED,LOW
USR49318,Agastya Grover,MGCVQ4092B,,1976-02-12 00:00:00,Jalandhar,Punjab,19846.0,Student,2025-02-06 00:00:00,PENDING,LOW
USR81826,Manan Singh,PYHGP6364E,351747409770,2007-06-29 17:55:00,Hyderabad,Telangana,,Self Employed,2024-01-29 00:00:00,REJECTED,HIGH
USR17024,Dayamai Oza,CIBBP1227T,609806517539,1969-12-19 00:00:00,Mumbai,Maharashtra,29221.0,Student,,PENDING,MEDIUM
USR19958,Ria Bhatti,JKHBR1356D,,1962-09-27 00:00:00,Amritsar,Punjab,23320.0,Student,2025-08-14 14:13:00,VERIFIED,MEDIUM
USR71692,Noah Toor,MSOBI8948W,050757173603,1999-11-08 00:00:00,Jaipur,Rajasthan,14150.0,Farmer,2024-03-08 00:00:00,VERIFIED,HIGH
USR93343,Reyansh Wag1E,QOQCF8983C,977114789284,1971-10-28 00:00:00,Kolkata,West Bengal,,Unemployed,2025-01-31 00:00:00,VERIFIED,MEDIUM
USR67203,Xavier Goda,PVARB3147D,570884195013,1968-12-27 00:00:00,Ludhiana,Punjab,21443.0,Student,2024-10-06 00:00:00,VERIFIED,LOW
USR56942,Radhika Trivedi,IJQTJ7622R,391522155457,,Ludhiana,Punjab,11954.0,Retired,2024-10-06 00:00:00,VERIFIED,MEDIUM
USR87461,Ojasvi Bains,ORRIC0983C,240973278843,2007-11-03 00:00:00,Hyderabad,Telangana,18560.0,Self Employed,2026-03-14 00:00:00,VERIFIED,MEDIUM
USR36170,Yashvi Ganguly,HKHJT4465H,370767872791,1976-12-05 00:00:00,Amritsar,Punjab,31887.0,Farmer,2025-11-01 00:00:00,REJECTED,HIGH
USR61074,Advika Sarna,DAHCR9532L,,2005-11-17 00:00:00,Bengaluru,Karnataka,41700.0,Gig Worker,2025-05-22 18:24:27,PENDING,LOW
USR42333,Indali Mani,TQGJE3691B,396445245531,,Jaipur,Rajasthan,59873.0,Student,2026-02-15 00:00:00,VERIFIED,HIGH
USR41519,Girik Anand,NLVUC2232A,,1978-11-29 00:00:00,Ludhiana,Punjab,,Retired,2024-04-10 00:00:00,VERIFIED,LOW
USR84381,Aradhana Banerjee,KUUNG3528F,,1990-10-12 00:00:00,Pune,Maharashtra,19400.0,Gig Worker,2024-01-17 00:00:00,VERIFIED,MEDIUM
USR74050,Nihal Sarraf,,949201427692,2000-12-18 00:00:00,Pune,Maharashtra,,Business Owner,2024-07-16 00:00:00,REJECTED,LOW
USR53870,Tanmayi Bandi,YXFIB6040Z,632123037976,,Delhi,Delhi,30265.0,Retired,2025-08-08 00:00:00,VERIFIED,LOW
USR83174,Krishna Sethi,TOHAS9271P,,1967-02-25 00:00:00,Hyderabad,Telangana,,Unemployed,2025-09-23 00:00:00,PENDING,UNKNOWN
USR54349,Shivansh Shenoy,UPCSV9962H,928103949310,1963-07-07 00:00:00,Mumbai,Maharashtra,,Freelancer,,VERIFIED,LOW
USR37710,Jha1Ak Buch,,,,Kolkata,West Bengal,,Unemployed,2024-02-23 04:13:38,VERIFIED,MEDIUM
USR27388,Nitesh Parekh,,079505135900,1967-09-29 00:00:00,Lucknow,Uttar Pradesh,,Student,2025-07-14 23:49:00,VERIFIED,HIGH
USR25444,Kalpit Sani,SZLNY9829P,063444109779,2004-11-26 17:13:04,Pune,Maharashtra,29111.0,Salaried,2025-01-31 05:40:13,REJECTED,LOW
USR48938,Upasna 0M,VZPNQ3136E,,1994-08-16 00:00:00,Ludhiana,Punjab,,Gig Worker,2025-09-06 05:34:00,VERIFIED,HIGH
USR90188,Arunima Doshi,CGJSG6030A,010994793977,1975-03-01 00:00:00,Jalandhar,Punjab,93708.0,Gig Worker,2025-11-27 00:00:00,VERIFIED,LOW
USR99197,Anthony Seshadri,VJNJA3523U,,,Bengaluru,Karnataka,,Business Owner,2026-04-01 00:00:00,VERIFIED,LOW
USR73666,Yashoda Ramanathan,,868103445087,1994-09-09 00:00:00,Mumbai,Maharashtra,30675.0,Business Owner,2025-03-14 20:56:30,VERIFIED,LOW
USR96277,Madhav Pradhan,,307809456817,1990-02-28 00:00:00,Delhi,Delhi,,Gig Worker,2026-01-26 00:00:00,PENDING,MEDIUM
USR71220,Tamanna Mitra,NNRSI1151W,977901127687,1966-02-14 00:00:00,Ludhiana,Punjab,24466.0,Retired,2024-01-14 00:00:00,VERIFIED,MEDIUM
USR76570,Sanaya Ahuja,FDORZ7338M,343677910758,,Mumbai,Maharashtra,52700.0,Salaried,2025-04-15 04:16:15,VERIFIED,LOW
USR20943,Yashasvi Bhargava,WZBZB7651D,,2000-05-18 00:00:00,Jalandhar,Punjab,18695.0,Unemployed,2025-02-27 00:00:00,VERIFIED,MEDIUM
USR93114,Omkaar Bava,LWHKA5296R,037675881953,,Hyderabad,Telangana,37169.0,Farmer,2025-07-15 00:00:00,VERIFIED,LOW
USR79007,Gayathri Sant,PDYHQ7041W,180516607218,2004-09-17 06:54:00,Kolkata,West Bengal,,Unemployed,2025-05-06 00:00:00,PENDING,LOW
USR37430,Aradhana Hayer,SGRSY2296R,315843097987,2004-08-26 00:00:00,Pune,Maharashtra,44840.0,Freelancer,2025-06-11 16:31:00,VERIFIED,LOW
USR17125,Yasti Raghavan,,775615063897,1989-06-22 05:05:00,Amritsar,Punjab,33346.0,Freelancer,2024-05-22 00:00:00,VERIFIED,LOW
